"county","precinct","district","office","party","candidate","votes"
"Platte","1A",NA,"President","REP","Donald J. Trump",431
"Platte","1B",NA,"President","REP","Donald J. Trump",271
"Platte","1C",NA,"President","REP","Donald J. Trump",301
"Platte","1D",NA,"President","REP","Donald J. Trump",328
"Platte","2A",NA,"President","REP","Donald J. Trump",176
"Platte","2B",NA,"President","REP","Donald J. Trump",406
"Platte","2C",NA,"President","REP","Donald J. Trump",297
"Platte","2D",NA,"President","REP","Donald J. Trump",256
"Platte","3A",NA,"President","REP","Donald J. Trump",534
"Platte","3B",NA,"President","REP","Donald J. Trump",258
"Platte","3C",NA,"President","REP","Donald J. Trump",515
"Platte","3D",NA,"President","REP","Donald J. Trump",489
"Platte","4A",NA,"President","REP","Donald J. Trump",258
"Platte","4B",NA,"President","REP","Donald J. Trump",330
"Platte","4C",NA,"President","REP","Donald J. Trump",444
"Platte","4D",NA,"President","REP","Donald J. Trump",255
"Platte","Columbus Twp A",NA,"President","REP","Donald J. Trump",330
"Platte","Columbus Twp B",NA,"President","REP","Donald J. Trump",542
"Platte","Bismark",NA,"President","REP","Donald J. Trump",185
"Platte","Sherman/Grand Prairie",NA,"President","REP","Donald J. Trump",253
"Platte","Creston",NA,"President","REP","Donald J. Trump",162
"Platte","Shell Creek",NA,"President","REP","Donald J. Trump",309
"Platte","Humphrey",NA,"President","REP","Donald J. Trump",159
"Platte","Butler/Loup",NA,"President","REP","Donald J. Trump",242
"Platte","Oconee/Monroe",NA,"President","REP","Donald J. Trump",225
"Platte","Lost Creek/Burrows",NA,"President","REP","Donald J. Trump",249
"Platte","Granville",NA,"President","REP","Donald J. Trump",403
"Platte","Joliet",NA,"President","REP","Donald J. Trump",53
"Platte","St Bernard",NA,"President","REP","Donald J. Trump",234
"Platte","Walker/Woodville",NA,"President","REP","Donald J. Trump",152
"Platte","Absentee",NA,"President","REP","Donald J. Trump",1917
"Platte","1A",NA,"President","DEM","Hillary Clinton",122
"Platte","1B",NA,"President","DEM","Hillary Clinton",67
"Platte","1C",NA,"President","DEM","Hillary Clinton",73
"Platte","1D",NA,"President","DEM","Hillary Clinton",81
"Platte","2A",NA,"President","DEM","Hillary Clinton",51
"Platte","2B",NA,"President","DEM","Hillary Clinton",78
"Platte","2C",NA,"President","DEM","Hillary Clinton",89
"Platte","2D",NA,"President","DEM","Hillary Clinton",97
"Platte","3A",NA,"President","DEM","Hillary Clinton",107
"Platte","3B",NA,"President","DEM","Hillary Clinton",92
"Platte","3C",NA,"President","DEM","Hillary Clinton",87
"Platte","3D",NA,"President","DEM","Hillary Clinton",107
"Platte","4A",NA,"President","DEM","Hillary Clinton",92
"Platte","4B",NA,"President","DEM","Hillary Clinton",95
"Platte","4C",NA,"President","DEM","Hillary Clinton",116
"Platte","4D",NA,"President","DEM","Hillary Clinton",74
"Platte","Columbus Twp A",NA,"President","DEM","Hillary Clinton",55
"Platte","Columbus Twp B",NA,"President","DEM","Hillary Clinton",97
"Platte","Bismark",NA,"President","DEM","Hillary Clinton",20
"Platte","Sherman/Grand Prairie",NA,"President","DEM","Hillary Clinton",16
"Platte","Creston",NA,"President","DEM","Hillary Clinton",7
"Platte","Shell Creek",NA,"President","DEM","Hillary Clinton",43
"Platte","Humphrey",NA,"President","DEM","Hillary Clinton",18
"Platte","Butler/Loup",NA,"President","DEM","Hillary Clinton",34
"Platte","Oconee/Monroe",NA,"President","DEM","Hillary Clinton",37
"Platte","Lost Creek/Burrows",NA,"President","DEM","Hillary Clinton",29
"Platte","Granville",NA,"President","DEM","Hillary Clinton",44
"Platte","Joliet",NA,"President","DEM","Hillary Clinton",2
"Platte","St Bernard",NA,"President","DEM","Hillary Clinton",8
"Platte","Walker/Woodville",NA,"President","DEM","Hillary Clinton",15
"Platte","Absentee",NA,"President","DEM","Hillary Clinton",793
"Platte","1A",NA,"President","LIB","Johnson/Weld",26
"Platte","1B",NA,"President","LIB","Johnson/Weld",10
"Platte","1C",NA,"President","LIB","Johnson/Weld",20
"Platte","1D",NA,"President","LIB","Johnson/Weld",15
"Platte","2A",NA,"President","LIB","Johnson/Weld",18
"Platte","2B",NA,"President","LIB","Johnson/Weld",18
"Platte","2C",NA,"President","LIB","Johnson/Weld",18
"Platte","2D",NA,"President","LIB","Johnson/Weld",24
"Platte","3A",NA,"President","LIB","Johnson/Weld",19
"Platte","3B",NA,"President","LIB","Johnson/Weld",17
"Platte","3C",NA,"President","LIB","Johnson/Weld",22
"Platte","3D",NA,"President","LIB","Johnson/Weld",17
"Platte","4A",NA,"President","LIB","Johnson/Weld",32
"Platte","4B",NA,"President","LIB","Johnson/Weld",13
"Platte","4C",NA,"President","LIB","Johnson/Weld",21
"Platte","4D",NA,"President","LIB","Johnson/Weld",13
"Platte","Columbus Twp A",NA,"President","LIB","Johnson/Weld",12
"Platte","Columbus Twp B",NA,"President","LIB","Johnson/Weld",17
"Platte","Bismark",NA,"President","LIB","Johnson/Weld",6
"Platte","Sherman/Grand Prairie",NA,"President","LIB","Johnson/Weld",6
"Platte","Creston",NA,"President","LIB","Johnson/Weld",2
"Platte","Shell Creek",NA,"President","LIB","Johnson/Weld",7
"Platte","Humphrey",NA,"President","LIB","Johnson/Weld",0
"Platte","Butler/Loup",NA,"President","LIB","Johnson/Weld",6
"Platte","Oconee/Monroe",NA,"President","LIB","Johnson/Weld",8
"Platte","Lost Creek/Burrows",NA,"President","LIB","Johnson/Weld",11
"Platte","Granville",NA,"President","LIB","Johnson/Weld",8
"Platte","Joliet",NA,"President","LIB","Johnson/Weld",1
"Platte","St Bernard",NA,"President","LIB","Johnson/Weld",7
"Platte","Walker/Woodville",NA,"President","LIB","Johnson/Weld",5
"Platte","Absentee",NA,"President","LIB","Johnson/Weld",96
"Platte","1A",NA,"President","PET","Jill Stein",7
"Platte","1B",NA,"President","PET","Jill Stein",1
"Platte","1C",NA,"President","PET","Jill Stein",5
"Platte","1D",NA,"President","PET","Jill Stein",5
"Platte","2A",NA,"President","PET","Jill Stein",5
"Platte","2B",NA,"President","PET","Jill Stein",3
"Platte","2C",NA,"President","PET","Jill Stein",2
"Platte","2D",NA,"President","PET","Jill Stein",1
"Platte","3A",NA,"President","PET","Jill Stein",3
"Platte","3B",NA,"President","PET","Jill Stein",5
"Platte","3C",NA,"President","PET","Jill Stein",2
"Platte","3D",NA,"President","PET","Jill Stein",1
"Platte","4A",NA,"President","PET","Jill Stein",5
"Platte","4B",NA,"President","PET","Jill Stein",2
"Platte","4C",NA,"President","PET","Jill Stein",1
"Platte","4D",NA,"President","PET","Jill Stein",5
"Platte","Columbus Twp A",NA,"President","PET","Jill Stein",2
"Platte","Columbus Twp B",NA,"President","PET","Jill Stein",4
"Platte","Bismark",NA,"President","PET","Jill Stein",0
"Platte","Sherman/Grand Prairie",NA,"President","PET","Jill Stein",2
"Platte","Creston",NA,"President","PET","Jill Stein",0
"Platte","Shell Creek",NA,"President","PET","Jill Stein",2
"Platte","Humphrey",NA,"President","PET","Jill Stein",2
"Platte","Butler/Loup",NA,"President","PET","Jill Stein",0
"Platte","Oconee/Monroe",NA,"President","PET","Jill Stein",1
"Platte","Lost Creek/Burrows",NA,"President","PET","Jill Stein",3
"Platte","Granville",NA,"President","PET","Jill Stein",0
"Platte","Joliet",NA,"President","PET","Jill Stein",0
"Platte","St Bernard",NA,"President","PET","Jill Stein",1
"Platte","Walker/Woodville",NA,"President","PET","Jill Stein",0
"Platte","Absentee",NA,"President","PET","Jill Stein",16
"Platte","1A",NA,"President",NA,"Write-ins",10
"Platte","1B",NA,"President",NA,"Write-ins",12
"Platte","1C",NA,"President",NA,"Write-ins",7
"Platte","1D",NA,"President",NA,"Write-ins",6
"Platte","2A",NA,"President",NA,"Write-ins",6
"Platte","2B",NA,"President",NA,"Write-ins",13
"Platte","2C",NA,"President",NA,"Write-ins",7
"Platte","2D",NA,"President",NA,"Write-ins",8
"Platte","3A",NA,"President",NA,"Write-ins",10
"Platte","3B",NA,"President",NA,"Write-ins",5
"Platte","3C",NA,"President",NA,"Write-ins",13
"Platte","3D",NA,"President",NA,"Write-ins",10
"Platte","4A",NA,"President",NA,"Write-ins",5
"Platte","4B",NA,"President",NA,"Write-ins",9
"Platte","4C",NA,"President",NA,"Write-ins",14
"Platte","4D",NA,"President",NA,"Write-ins",5
"Platte","Columbus Twp A",NA,"President",NA,"Write-ins",9
"Platte","Columbus Twp B",NA,"President",NA,"Write-ins",15
"Platte","Bismark",NA,"President",NA,"Write-ins",3
"Platte","Sherman/Grand Prairie",NA,"President",NA,"Write-ins",1
"Platte","Creston",NA,"President",NA,"Write-ins",3
"Platte","Shell Creek",NA,"President",NA,"Write-ins",4
"Platte","Humphrey",NA,"President",NA,"Write-ins",1
"Platte","Butler/Loup",NA,"President",NA,"Write-ins",6
"Platte","Oconee/Monroe",NA,"President",NA,"Write-ins",2
"Platte","Lost Creek/Burrows",NA,"President",NA,"Write-ins",0
"Platte","Granville",NA,"President",NA,"Write-ins",5
"Platte","Joliet",NA,"President",NA,"Write-ins",1
"Platte","St Bernard",NA,"President",NA,"Write-ins",3
"Platte","Walker/Woodville",NA,"President",NA,"Write-ins",3
"Platte","Absentee",NA,"President",NA,"Write-ins",48
"Platte","1A",1,"U.S. House","REP","Jeff Fortenberry",450
"Platte","1B",1,"U.S. House","REP","Jeff Fortenberry",279
"Platte","1C",1,"U.S. House","REP","Jeff Fortenberry",311
"Platte","1D",1,"U.S. House","REP","Jeff Fortenberry",321
"Platte","2A",1,"U.S. House","REP","Jeff Fortenberry",191
"Platte","2B",1,"U.S. House","REP","Jeff Fortenberry",422
"Platte","2C",1,"U.S. House","REP","Jeff Fortenberry",314
"Platte","2D",1,"U.S. House","REP","Jeff Fortenberry",297
"Platte","3A",1,"U.S. House","REP","Jeff Fortenberry",572
"Platte","3B",1,"U.S. House","REP","Jeff Fortenberry",289
"Platte","3C",1,"U.S. House","REP","Jeff Fortenberry",531
"Platte","3D",1,"U.S. House","REP","Jeff Fortenberry",508
"Platte","4A",1,"U.S. House","REP","Jeff Fortenberry",278
"Platte","4B",1,"U.S. House","REP","Jeff Fortenberry",358
"Platte","4C",1,"U.S. House","REP","Jeff Fortenberry",484
"Platte","4D",1,"U.S. House","REP","Jeff Fortenberry",269
"Platte","Columbus Twp A",1,"U.S. House","REP","Jeff Fortenberry",334
"Platte","Columbus Twp B",1,"U.S. House","REP","Jeff Fortenberry",592
"Platte","Bismark",1,"U.S. House","REP","Jeff Fortenberry",186
"Platte","Sherman/Grand Prairie",1,"U.S. House","REP","Jeff Fortenberry",247
"Platte","Creston",1,"U.S. House","REP","Jeff Fortenberry",152
"Platte","Shell Creek",1,"U.S. House","REP","Jeff Fortenberry",299
"Platte","Humphrey",1,"U.S. House","REP","Jeff Fortenberry",154
"Platte","Butler/Loup",1,"U.S. House","REP","Jeff Fortenberry",229
"Platte","Oconee/Monroe",1,"U.S. House","REP","Jeff Fortenberry",225
"Platte","Lost Creek/Burrows",1,"U.S. House","REP","Jeff Fortenberry",240
"Platte","Granville",1,"U.S. House","REP","Jeff Fortenberry",388
"Platte","Joliet",1,"U.S. House","REP","Jeff Fortenberry",54
"Platte","St Bernard",1,"U.S. House","REP","Jeff Fortenberry",220
"Platte","Walker/Woodville",1,"U.S. House","REP","Jeff Fortenberry",159
"Platte","Absentee",1,"U.S. House","REP","Jeff Fortenberry",2036
"Platte","1A",1,"U.S. House","DEM","Daniel M. Wik",133
"Platte","1B",1,"U.S. House","DEM","Daniel M. Wik",65
"Platte","1C",1,"U.S. House","DEM","Daniel M. Wik",73
"Platte","1D",1,"U.S. House","DEM","Daniel M. Wik",93
"Platte","2A",1,"U.S. House","DEM","Daniel M. Wik",59
"Platte","2B",1,"U.S. House","DEM","Daniel M. Wik",80
"Platte","2C",1,"U.S. House","DEM","Daniel M. Wik",86
"Platte","2D",1,"U.S. House","DEM","Daniel M. Wik",81
"Platte","3A",1,"U.S. House","DEM","Daniel M. Wik",87
"Platte","3B",1,"U.S. House","DEM","Daniel M. Wik",81
"Platte","3C",1,"U.S. House","DEM","Daniel M. Wik",92
"Platte","3D",1,"U.S. House","DEM","Daniel M. Wik",95
"Platte","4A",1,"U.S. House","DEM","Daniel M. Wik",108
"Platte","4B",1,"U.S. House","DEM","Daniel M. Wik",90
"Platte","4C",1,"U.S. House","DEM","Daniel M. Wik",88
"Platte","4D",1,"U.S. House","DEM","Daniel M. Wik",71
"Platte","Columbus Twp A",1,"U.S. House","DEM","Daniel M. Wik",58
"Platte","Columbus Twp B",1,"U.S. House","DEM","Daniel M. Wik",74
"Platte","Bismark",1,"U.S. House","DEM","Daniel M. Wik",18
"Platte","Sherman/Grand Prairie",1,"U.S. House","DEM","Daniel M. Wik",14
"Platte","Creston",1,"U.S. House","DEM","Daniel M. Wik",14
"Platte","Shell Creek",1,"U.S. House","DEM","Daniel M. Wik",57
"Platte","Humphrey",1,"U.S. House","DEM","Daniel M. Wik",13
"Platte","Butler/Loup",1,"U.S. House","DEM","Daniel M. Wik",42
"Platte","Oconee/Monroe",1,"U.S. House","DEM","Daniel M. Wik",39
"Platte","Lost Creek/Burrows",1,"U.S. House","DEM","Daniel M. Wik",36
"Platte","Granville",1,"U.S. House","DEM","Daniel M. Wik",39
"Platte","Joliet",1,"U.S. House","DEM","Daniel M. Wik",2
"Platte","St Bernard",1,"U.S. House","DEM","Daniel M. Wik",19
"Platte","Walker/Woodville",1,"U.S. House","DEM","Daniel M. Wik",15
"Platte","Absentee",1,"U.S. House","DEM","Daniel M. Wik",646
"Platte","1A",1,"U.S. House",NA,"Write-ins",1
"Platte","1B",1,"U.S. House",NA,"Write-ins",0
"Platte","1C",1,"U.S. House",NA,"Write-ins",0
"Platte","1D",1,"U.S. House",NA,"Write-ins",0
"Platte","2A",1,"U.S. House",NA,"Write-ins",1
"Platte","2B",1,"U.S. House",NA,"Write-ins",0
"Platte","2C",1,"U.S. House",NA,"Write-ins",1
"Platte","2D",1,"U.S. House",NA,"Write-ins",0
"Platte","3A",1,"U.S. House",NA,"Write-ins",0
"Platte","3B",1,"U.S. House",NA,"Write-ins",1
"Platte","3C",1,"U.S. House",NA,"Write-ins",0
"Platte","3D",1,"U.S. House",NA,"Write-ins",2
"Platte","4A",1,"U.S. House",NA,"Write-ins",2
"Platte","4B",1,"U.S. House",NA,"Write-ins",1
"Platte","4C",1,"U.S. House",NA,"Write-ins",1
"Platte","4D",1,"U.S. House",NA,"Write-ins",0
"Platte","Columbus Twp A",1,"U.S. House",NA,"Write-ins",1
"Platte","Columbus Twp B",1,"U.S. House",NA,"Write-ins",2
"Platte","Bismark",1,"U.S. House",NA,"Write-ins",0
"Platte","Sherman/Grand Prairie",1,"U.S. House",NA,"Write-ins",0
"Platte","Creston",1,"U.S. House",NA,"Write-ins",0
"Platte","Shell Creek",1,"U.S. House",NA,"Write-ins",0
"Platte","Humphrey",1,"U.S. House",NA,"Write-ins",0
"Platte","Butler/Loup",1,"U.S. House",NA,"Write-ins",1
"Platte","Oconee/Monroe",1,"U.S. House",NA,"Write-ins",1
"Platte","Lost Creek/Burrows",1,"U.S. House",NA,"Write-ins",0
"Platte","Granville",1,"U.S. House",NA,"Write-ins",0
"Platte","Joliet",1,"U.S. House",NA,"Write-ins",0
"Platte","St Bernard",1,"U.S. House",NA,"Write-ins",0
"Platte","Walker/Woodville",1,"U.S. House",NA,"Write-ins",0
"Platte","Absentee",1,"U.S. House",NA,"Write-ins",5
